"classe","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"B",122,26.4,-6.1,20,-0.58,-0.02,-0.43,-41,68,-182,-3,575,-371,136,17.4,72.9,18,2.73,-1.67,-0.57,53,71,150,154,439,459,-83.09748012,-67.0650242,26.42737141,11,-0.58,0.43,-0.03,-69,-82,29,115,-720,-239,138,-6.93,81.8,32,0.03,-0.08,-0.11,118,248,-148,-98,722,688
"B",121,26.6,-6.2,20,-0.61,-0.02,-0.43,-40,70,-177,3,593,-370,153,3.8,50.7,26,3.32,-2.71,-1.25,202,89,136,459,428,224,-85.48416721,-69.76485937,13.48679557,14,0.48,-0.34,-0.02,-86,-101,18,69,-717,-232,120,1.36,97.5,42,-0.11,2.07,0.66,17,388,-149,-392,800,749
"B",120,27.8,-9.03,19,-0.69,-0.03,-0.51,-38,71,-172,-12,583,-362,137,-10.6,93.3,12,2.75,-1.46,-0.95,41,72,88,-115,469,454,-108.9495072,-38.76573799,27.05085246,16,0.42,-0.82,0.13,-58,-136,41,176,-718,-186,123,-11.1,87,34,0.26,0.8,0.39,102,275,-148,-199,773,724
"B",119,28.2,-10.2,18,-0.55,-0.03,-0.49,-32,68,-162,-30,582,-365,131,-15.3,116,12,2.18,-1.43,0.25,-70,48,77,-376,443,383,-91.03395858,-50.81010505,38.29981281,14,0.64,-1.19,-0.97,-69,-112,53,240,-698,-199,126,-14.1,90.3,35,0.45,-0.1,0.3,78,292,-156,-187,764,681
"B",119,27.9,-10.1,19,-0.32,-0.03,-0.39,-33,73,-165,-24,593,-353,127,-16.2,124,6,0.66,-0.29,-0.77,-14,27,54,-454,408,355,-84.98666583,-27.22979475,64.70166409,11,0.5,-1.46,-0.18,-29,-81,65,300,-669,-204,125,-12.8,94.3,37,0.37,-0.85,-0.1,83,323,-148,-217,775,700
"B",120,27,-8.74,19,-0.21,-0.05,-0.39,-41,72,-167,-17,586,-361,113,-18.7,130,3,0.19,-0.03,-0.67,0,-3,29,-478,378,374,-112.3966499,-4.16345578,44.46029673,7,0.66,-1.35,-0.43,-3,-65,31,404,-620,-206,122,-4.83,105,41,0.83,-2.01,-0.31,78,378,-125,-328,788,713
"B",121,26.5,-6.99,20,-0.26,-0.05,-0.36,-43,72,-175,-7,583,-378,102,-18.3,132,3,-0.59,-0.06,0.03,-1,2,28,-459,376,396,-76.87330397,12.9983964,78.52593131,9,0.66,-0.72,0.75,11,-59,60,486,-556,-149,120,15.9,125,39,0.48,-3.53,-0.95,-42,347,-143,-602,684,727
"B",123,26.7,-2.2,19,-0.37,-0.05,-0.41,-41,69,-172,-8,586,-378,28.6,-12.7,-153,7,1.17,-0.74,-0.15,-29,19,57,-434,395,378,3.236677368,31.81650011,125.0873206,9,0.43,-0.16,-0.23,29,3,88,513,-532,-87,151,65.6,154,27,-0.66,2.54,1.02,-163,167,-118,-710,308,723
"B",123,27.1,-2.63,19,-0.48,0,-0.44,-41,67,-174,-1,583,-375,19,-15.5,-155,7,-1.2,0.37,-0.08,2,17,69,-391,381,449,-36.65627015,11.97555768,118.3381765,10,0.5,0.11,-0.38,12,-36,93,523,-520,-85,119,39.7,95.1,32,-0.19,1.59,0.3,-47,283,-137,-559,749,822
"B",123,27.1,-3.14,19,-0.43,-0.03,-0.49,-41,70,-172,-3,582,-372,19.2,-35.7,-155,17,-2.67,1.04,0,15,62,153,-141,403,532,-45.46683305,13.31638298,109.4157115,10,0.48,0.63,-0.84,13,-43,87,481,-571,-111,119,23.1,88.3,37,0.64,1.41,0.66,42,312,-173,-400,798,739
"B",123,27,-3.09,20,-0.39,-0.02,-0.46,-39,77,-173,-3,586,-379,17.4,-52.3,-154,20,-3.29,1.3,-0.16,73,72,170,71,368,537,-53.97923704,8.738704829,102.2404617,11,0.55,0.58,-0.79,9,-53,88,449,-592,-125,119,15.6,86,36,-0.06,1.49,-0.11,74,300,-177,-322,794,720
"B",123,26.9,-3.1,19,-0.39,-0.02,-0.49,-40,74,-171,-1,586,-358,16.9,-56.6,-153,21,-3.36,1.3,-0.07,113,64,161,140,354,540,-60.82540276,6.902114283,95.74803714,10,0.56,0.58,-0.8,7,-58,83,446,-590,-123,118,14.3,85.2,36,-0.18,1.28,-0.15,89,295,-181,-303,785,724
"B",123,26.7,-3,19,-0.37,-0.02,-0.49,-45,67,-168,-2,582,-365,15.5,-65.9,-152,22,-3.4,1.27,0.07,130,69,163,256,338,512,-51.38526954,9.631895523,104.6209275,10,0.47,0.59,-0.59,9,-46,81,420,-611,-129,118,12,83.7,35,-0.27,1.14,-0.16,97,285,-174,-276,784,728
"B",1.31,3.54,-90.5,3,0.03,0.02,-0.05,-14,2,23,7,607,-307,78.9,9.37,105,31,1,-0.43,0.18,-254,158,-49,-299,380,505,8.575601591,-15.04561589,139.7292117,5,0.31,-0.34,-0.54,-7,4,46,-556,231,58,-173,44.5,-130,23,-0.48,-3.61,-1.16,-84,21,-206,-403,-351,274
"B",1.17,3.9,-90.5,3,0.02,0.02,-0.03,-16,0,22,7,603,-294,78.9,10.7,109,29,0.14,0.06,-0.31,-237,148,-43,-323,373,495,2.698107988,5.398182648,151.0435471,4,0.03,0.06,0.07,2,1,37,-569,225,61,-156,38.8,-99.3,25,0.16,-3,-0.8,-75,-119,-198,-181,-549,102
"B",1.16,4.41,-90.7,3,0.02,0,-0.03,-13,4,24,13,598,-309,74.3,-5.93,88.2,30,-3.39,1.28,-0.48,-214,197,55,54,307,563,-51.45984796,5.793656772,105.2294093,4,0.03,0.02,0.02,2,-17,30,-559,250,45,-149,22.3,-64.6,40,-0.02,-0.35,-0.39,72,-299,-240,191,-687,-150
"B",1.2,4.46,-90.7,3,0.02,0,-0.02,-12,1,22,10,605,-310,74.1,-18.8,71.9,25,-3.9,1.72,-1.12,-151,183,39,310,218,529,-61.99480684,-2.905373199,94.9956243,4,0,-0.02,-0.03,-1,-20,28,-562,248,56,-150,21.6,-66.2,35,0.53,0.59,0.13,44,-241,-236,183,-689,-137
"B",1.97,8.72,-93,3,0.05,0.02,-0.08,-24,4,17,13,599,-310,70.7,-31.2,37.1,11,-4.13,1.19,-0.34,-17,88,-51,668,-2,308,36.06461445,7.568915169,120.1574548,4,-0.05,-0.02,-0.02,3,14,37,-522,321,41,-152,22.2,-58.3,46,-0.58,0.05,-0.62,137,-338,-268,275,-726,-296
"B",1.84,8.71,-93,3,-0.02,0,-0.03,-24,-1,22,9,599,-295,73.7,-35.5,27.5,10,-3.84,1.3,-0.59,8,68,-76,722,-65,213,41.76527692,5.072376105,114.9687462,4,-0.06,0.03,0.05,2,16,36,-518,320,42,-152,23.1,-59.3,42,0.14,0.87,0.54,132,-293,-254,252,-730,-273
"B",1.73,7.83,-92.9,2,0,0.02,0,-9,0,22,14,598,-315,97,-48.7,-13.3,20,-3.37,1.04,-0.36,80,13,-182,744,-215,-116,42.8453145,7.561098179,113.4842055,5,-0.18,0.13,0.23,4,22,48,-517,326,42,-152,27.9,-74.1,32,0.03,2.28,0.46,-52,-196,-245,74,-686,-127
"B",1.74,7.47,-92.8,2,0.03,0.02,-0.03,-13,4,18,13,594,-316,129,-47.9,-52,30,-3.07,0.96,0,97,-14,-273,616,-268,-322,59.74850585,8.665688085,96.52836748,5,-0.24,0.21,0.16,4,26,38,-502,342,55,-159,37,-91.4,32,-0.56,3.12,0.67,-95,-179,-233,-134,-607,-13
"B",1.62,7.28,-92.7,2,0.03,0,-0.03,-13,2,19,13,606,-312,144,-40.5,-72.3,37,-2.86,1.19,-0.18,66,-36,-354,441,-294,-440,60.17814356,17.2401812,93.78370433,6,-0.29,0.16,0.16,10,33,47,-490,355,55,-169,45.8,-113,27,-0.95,3.48,1.15,-125,-113,-203,-352,-424,175
"B",1.8,7.23,-92.4,2,0.06,0,0,-12,3,20,21,595,-313,156,-27.7,-90.8,47,0.82,-0.4,-0.31,0,-67,-453,179,-298,-504,50.50406291,16.19885075,103.5593749,6,0,-0.16,-0.03,9,27,48,-487,362,71,145,46.3,160,30,-0.24,3.4,1.18,-167,191,-140,-694,305,662
"B",1.74,5.79,-93.1,3,0.05,0,-0.05,-12,3,25,1,595,-295,155,-28.1,-89,47,-2.14,0.95,0.02,12,-93,-453,169,-318,-497,-128.885684,4.575489843,-27.8000651,4,-0.1,0.32,0.64,2,-42,-12,-609,160,-49,-160,39.2,-92.4,32,-0.92,2.91,0.64,-71,-193,-231,-143,-606,-29
"B",1.39,6.01,-93.1,3,0.02,0,-0.05,-14,1,28,4,605,-304,160,-22.3,-97.1,46,0.39,-0.22,-0.07,-52,-86,-441,57,-326,-503,112.4078115,-42.93144478,11.58835148,4,-0.31,1.28,0.57,-18,39,5,-585,233,-64,-176,50.7,-131,24,-0.48,3.5,1.3,-125,-44,-196,-460,-295,287
"B",1.29,5.99,-93.1,3,0.05,0,-0.02,-11,3,27,-3,610,-304,158,-24.9,-93.5,45,1.27,-0.72,-0.1,-11,-94,-432,122,-332,-500,106.4242153,-40.87518536,28.19456707,5,-0.35,1.77,0.34,-20,44,14,-552,298,-60,173,53.3,-154,25,-0.53,3.48,1.41,-159,47,-181,-578,-100,436
"B",1.43,6.3,-93.1,4,0,0,-0.02,-25,8,27,5,605,-302,152,-35.5,-77.4,41,1.98,-0.93,0.34,73,-78,-389,358,-357,-443,133.6554429,-13.69456238,18.88324397,6,-0.45,1.96,0.21,-8,57,11,-415,457,-36,142,45.2,151,34,-0.67,3.29,1.08,-137,268,-132,-700,379,713
"B",1.54,5.66,-93.1,3,0.02,0,0.02,-14,1,28,-1,610,-304,125,-46.6,-31.1,31,2.84,-1.78,0.03,113,0,-277,711,-265,-173,101.7695947,53.58126158,12.40854408,13,-0.18,0.85,-0.08,66,110,16,-255,561,-18,132,22.4,114,35,-0.1,2.42,0.69,-39,304,-150,-545,707,769
"B",1.39,6.95,-93.2,3,0.03,0,-0.02,-16,2,26,6,606,-290,148,-33.5,-70.6,40,2.84,-1.72,0.61,72,-69,-384,401,-349,-426,121.9617743,33.90073904,8.814232945,10,-0.43,1.57,0.11,34,96,9,-292,550,-36,163,52.7,-170,30,-0.24,3.23,0.9,-204,132,-166,-644,42,487
"B",1.43,6.59,-93.2,3,0.02,0.02,0,-16,3,24,-4,605,-304,115,-41.8,-3.03,20,3.37,-2.04,0.33,109,49,-160,775,-149,21,96.60899124,58.50037491,13.56488887,18,-0.32,1.16,-0.36,98,146,24,-98,610,-1,136,34.8,135,32,-0.42,2.34,0.67,-111,255,-146,-654,559,699
"B",1.51,6.62,-93.2,3,0.05,0,0,-15,0,25,-2,601,-309,91.8,-33.5,32.8,15,2.92,-1.64,0.23,38,140,-28,672,60,286,73.93417951,83.13142006,1.182135782,17,-0.16,-0.02,0.07,125,114,2,-43,620,8,134,23.1,117,33,-0.18,2.47,0.66,-18,284,-152,-560,681,694
"B",1.53,6.78,-93.2,3,0.02,0,-0.03,-18,5,20,-1,601,-313,84.7,-22.1,50.4,17,2.46,-1.49,0.46,-43,160,-23,491,197,414,85.07622963,67.5863849,21.00653688,19,0.21,-0.98,0.03,114,137,38,-81,614,2,136,11.9,106,37,0.08,2.26,0.75,36,321,-174,-423,739,634
"B",1.41,6.75,-93.2,3,-0.03,0.02,-0.03,-20,6,20,1,602,-304,81.7,-9.3,67.9,24,2.57,-1.33,0.05,-148,177,-24,225,304,510,108.6948758,46.71806343,11.67401957,13,0.37,-1.7,-0.11,58,114,15,-220,579,13,141,0.37,97.5,43,0.39,1.54,0.69,58,359,-208,-281,739,524
"B",1.28,6.39,-93,3,0.02,0.02,-0.03,-21,6,22,11,610,-300,77.9,11.2,104,32,1.46,-0.47,-0.31,-269,159,-28,-297,340,532,124.9132883,-20.7224443,24.24021863,9,0.9,-1.67,-0.67,-18,83,21,-496,386,-45,143,-2.73,99.7,45,0,-1.36,-0.23,10,391,-208,-246,720,480
"B",1.23,6.39,-92.9,3,-0.03,0.02,-0.05,-19,2,23,4,612,-309,77.6,12.9,108,30,0.67,-0.19,-0.23,-248,155,-27,-339,341,534,98.70805159,-27.46256885,50.04174035,5,0.69,-1.46,0.02,-13,40,23,-542,318,-74,142,2.08,106,47,-0.08,-2.28,-0.46,37,417,-201,-312,722,505
"B",1.74,5.98,-92.8,3,-0.05,0.02,-0.02,-14,4,20,2,599,-287,65.2,-18.5,67.7,20,-4.53,1.35,-0.59,-130,141,52,361,144,535,-148.7798402,-5.865466468,5.865466468,2,-0.18,0.29,0.57,-1,-17,1,-586,224,-38,-145,25.8,-73.9,33,-0.13,-2.42,-0.66,-8,-236,-227,84,-678,-90
"B",1.18,5.05,-92.7,3,0.06,0,-0.02,-16,4,26,-1,605,-285,143,-38.7,-68.1,32,-3.36,1.33,-0.41,48,-28,-305,470,-285,-425,133.7934895,-4.527174494,22.8258369,9,-0.26,1.38,0.31,-4,86,20,-458,409,-65,-151,35.4,-79.2,32,-0.69,2.97,0.54,-51,-221,-218,-63,-643,-63
"B",1.21,5.53,-92.8,3,-0.03,-0.02,-0.03,-18,3,26,-5,608,-309,154,-22.5,-91.2,55,-1.54,0.35,0.48,-35,-93,-526,127,-270,-505,124.0350292,28.4071193,16.42256958,9,-0.29,1.14,0.15,24,81,14,-362,505,-55,-168,50.8,-118,27,-0.48,3.6,1.41,-133,-109,-195,-406,-359,231
"B",1.53,5.5,-92.8,3,0.06,-0.02,0,-11,4,26,1,601,-301,151,-29.3,-82.2,42,1.43,-0.61,0.75,48,-51,-410,282,-295,-490,111.755497,43.77845868,10.98589571,14,0.03,0.67,-0.21,58,123,15,-253,570,-39,146,47.3,163,34,-0.08,3.18,0.92,-186,221,-159,-696,274,593
"B",1.59,5.89,-92.8,3,0.1,0,0,-14,1,25,1,601,-305,149,-36.4,-67.9,39,2.3,-1.22,0.64,73,-58,-369,439,-330,-415,108.8045343,45.87867117,13.96381171,16,0.06,0.64,-0.34,70,140,22,-213,585,-24,134,36.9,139,33,-0.67,2.73,0.44,-145,251,-144,-679,495,684
"B",0.85,6.35,-92.8,4,0.02,0,-0.02,-21,5,29,4,610,-304,84.3,-45.8,27.6,10,-3.92,1.14,-0.39,32,65,-73,753,-93,141,137.8271001,-1.363270247,19.20299487,7,-0.32,1.59,0.21,-1,72,14,-412,465,-48,-142,21.1,-58.6,33,-0.29,2.3,0.33,25,-219,-237,198,-686,-166
"B",0.93,6.34,-92.8,3,0.02,0,-0.02,-17,3,26,-1,604,-289,110,-50.7,-10.9,21,-3.85,1.32,-0.23,59,22,-194,744,-200,-136,122.6472872,32.59801348,10.69495881,11,-0.21,1.32,0.2,33,97,11,-320,541,-42,-145,34.3,-73.3,32,-0.53,3.29,0.92,-41,-199,-233,-12,-659,-61
"B",1.01,6.41,-92.8,3,0.03,0,0,-20,6,26,4,603,-301,142,-42.6,-49.9,33,-3.12,1.17,-0.23,59,-14,-316,590,-261,-344,111.0146645,43.37979303,14.52100979,15,-0.06,1.17,0.07,61,130,21,-239,574,-45,-156,49.5,-99.2,28,-0.72,3.77,1.23,-98,-146,-207,-281,-481,144
"B",1.16,6.45,-92.8,3,0.03,0.02,0,-14,2,27,3,608,-305,151,-30.9,-71.6,45,-2.06,0.8,-0.28,55,-55,-435,357,-254,-450,101.8963046,54.65056484,6.893114416,16,-0.11,1.06,-0.18,83,136,11,-158,604,-17,173,59.6,-151,23,-0.47,3.95,1.28,-152,41,-166,-570,-99,463
"B",1.21,6.47,-92.8,3,0.06,0,0.02,-14,2,27,4,599,-306,153,-27.6,-75.6,49,-1.67,0.48,0.16,43,-64,-471,280,-267,-495,91.63741686,63.53226549,13.58762145,16,-0.1,0.98,-0.15,92,123,21,-124,614,-23,158,58.2,-173,24,-0.37,3.76,1.21,-156,113,-143,-651,79,551
"B",1.26,6.49,-92.8,3,0.06,0,0.03,-19,5,25,14,608,-303,154,-26.2,-76.9,49,-1.35,0.29,0.33,37,-69,-474,263,-266,-487,87.27430487,69.62978714,4.158302119,17,-0.14,0.88,-0.15,108,129,7,-121,610,-26,152,56.4,178,28,-0.35,3.58,1.13,-175,145,-146,-660,119,562
"B",1.39,6.67,-92.8,3,-0.02,0,-0.02,-21,6,22,0,608,-305,156,-24.2,-78.3,46,-0.1,-0.11,0.15,27,-66,-444,238,-271,-510,89.32893237,67.74718698,-0.585821306,17,-0.22,0.35,0.13,107,133,-1,-89,619,-20,141,49.6,158,34,-0.26,3.16,0.98,-177,239,-145,-703,293,647
"B",1.41,6.65,-92.8,3,-0.03,0,-0.02,-21,5,22,2,606,-306,155,-24.5,-77.9,44,0.37,-0.22,0.02,17,-59,-430,244,-271,-502,85.96219052,71.11400821,0.582769318,18,-0.21,0.14,0.25,112,130,1,-88,619,-24,138,47.3,153,34,-0.35,3.03,0.85,-170,242,-145,-698,359,665
"B",1.17,5.76,-92.8,3,-0.1,0.02,-0.08,-15,4,21,1,604,-300,150,-33,-64.6,40,2.25,-1.08,0.38,67,-45,-380,429,-283,-422,92.3136023,62.85660691,13.55841063,15,0.1,-1.11,-0.33,87,118,20,-141,610,-30,129,30.3,125,33,-0.29,2.78,1.03,-41,283,-158,-623,628,740
"B",0.99,5.43,-92.7,3,-0.05,0.02,-0.07,-13,4,23,4,613,-292,145,-38.5,-53,36,2.67,-1.25,0.43,97,-38,-337,561,-273,-356,109.0129817,47.85891822,4.125295303,15,0.11,-1.43,-0.41,67,129,6,-199,595,-15,129,21.8,116,35,-0.16,2.76,0.98,-5,300,-161,-551,682,714
"B",1.13,6.55,-92.8,3,0.06,0,-0.02,-20,5,22,8,609,-314,69.8,14.5,113,32,0.02,0,-0.05,-277,114,-107,-326,359,536,-122.6116565,12.58228904,-31.91166202,2,-0.14,-0.13,0,2,-15,-5,-574,255,-39,132,7.18,119,51,0.03,-3.21,-0.59,-18,459,-200,-454,694,539
"B",1.08,6.77,-92.7,3,0.05,0,-0.03,-16,3,21,1,611,-304,69.6,14.4,113,32,0,-0.03,-0.02,-276,112,-108,-320,355,524,-145.4206102,-3.679389595,-11.05820194,3,-0.18,-0.06,0.02,-1,-27,-3,-579,243,-22,133,26.3,138,46,0.18,-4.66,-0.69,-59,410,-184,-627,544,547
"B",1.11,6.49,-92.8,3,-0.1,0,-0.05,-21,3,21,5,608,-310,68.7,13.5,113,32,-0.16,0.14,-0.25,-269,122,-91,-318,355,535,-151.9559159,-5.12371674,0,4,-0.08,-0.05,0.38,-2,-39,0,-580,227,-7,-173,55.3,-134,23,-0.16,-4.37,-1.36,-84,38,-203,-460,-285,303
"B",1.07,6.29,-92.8,3,-0.1,0,-0.05,-18,7,18,1,604,-289,68,12.7,113,30,-0.32,0.24,-0.26,-257,133,-63,-302,354,544,-136.7108399,-12.67035447,15.86203283,3,-0.05,-0.11,0.26,-4,-31,5,-583,231,0,-163,52.5,-118,22,0.06,-4.22,-1.28,-76,-18,-200,-367,-393,219
"B",1.03,6.07,-92.8,3,-0.1,0,-0.05,-19,1,22,-2,614,-305,67.3,11.1,112,30,-0.69,0.42,-0.2,-252,147,-37,-281,339,560,-58.64066432,6.922672614,97.92105255,1,-0.1,0.05,0.38,1,-8,12,-583,233,-6,-155,47.4,-103,22,0.34,-4,-1.02,-65,-56,-199,-222,-516,120
"B",0.93,5.81,-92.7,3,-0.06,0,-0.05,-14,2,21,0,602,-286,65.9,7.27,109,29,-1.38,0.66,-0.28,-236,152,-1,-205,328,560,-137.8751924,-17.15561283,8.546191389,2,-0.06,0.14,0.46,-4,-23,2,-580,234,4,-145,36.2,-85.1,24,0.61,-3.84,-0.59,-62,-106,-204,-90,-598,41
"B",0.88,6.03,-92.7,4,0.03,0,-0.05,-20,2,29,-4,607,-309,63.1,8.9,97.1,31,-2.33,0.72,0.08,-260,151,12,-155,317,591,119.66636,5.560028025,36.95712299,7,-0.35,1.35,0.34,4,67,26,-476,405,-34,108,-9.4,125,46,0.14,-2.44,-0.69,19,405,-208,-333,724,530
"B",0.82,6.06,-92.8,4,-0.05,0,-0.02,-19,1,29,-5,609,-303,59.8,-1.73,88.5,28,-2.78,1.19,-0.98,-231,154,14,19,257,604,121.4797487,14.57305881,32.23890258,8,-0.42,1.35,0.31,11,71,24,-418,462,-29,104,4.51,129,45,0.18,-3.08,-0.77,0,397,-185,-451,699,590
"B",0.96,5.96,-92.8,4,0.02,0,0,-22,3,27,2,605,-301,63.6,-30,59.3,13,-2.87,0.88,-0.16,-81,101,-22,522,69,440,109.477963,44.80512227,14.99439761,14,0.05,1.04,0.07,58,119,20,-267,559,-26,103,56.1,142,34,-0.4,-4.24,-0.97,-116,242,-204,-690,255,536
"B",1.22,6.43,-92.8,3,0.16,0.02,0,-14,4,29,10,605,-305,65.1,-44.2,33.1,14,-2.42,1,-1.48,64,34,-118,739,-132,179,106.9521424,45.99448766,18.51109243,19,-0.08,1.08,-0.16,82,162,34,-170,604,-22,-113,75.8,-61.6,25,-0.27,-4.08,-1.28,-122,20,-207,-390,-345,310
"B",1.33,7.07,-92.7,4,0.13,0.02,-0.02,-25,8,24,14,612,-311,76.3,-52.9,15,20,-2.49,0.43,0.1,99,10,-171,772,-186,55,95.52723915,60.70064975,8.959610244,18,-0.27,1,-0.02,102,146,16,-96,620,-12,-111,55.7,-50.6,24,-0.1,-3.37,-1.13,-30,-123,-202,-199,-501,172
"B",1.44,7.6,-92.7,3,-0.03,0,-0.03,-19,4,22,4,610,-309,130,-56.7,-42.2,36,-1.41,-0.19,0.98,127,-47,-321,699,-268,-216,85.01743877,70.91770043,10.66497544,16,0.26,-1.08,-0.28,104,120,17,-114,610,-11,-111,24.8,-36.4,38,-0.51,-1.14,-0.72,66,-290,-221,156,-641,-43
"B",1.4,7.43,-92.7,3,-0.05,0.02,-0.03,-18,4,19,11,600,-305,134,-54.6,-43.6,35,-0.53,-0.43,0.87,134,-33,-312,700,-278,-231,88.54550454,68.51150893,-1.488907092,14,0.56,-1.46,-0.46,85,104,-2,-152,604,6,-112,23.9,-34.4,39,-0.29,-0.29,-0.23,71,-302,-215,167,-651,-74
"B",1.47,6.07,-92.8,3,-0.05,0,0,-17,4,20,1,602,-289,65.7,-2.66,82,27,2.09,-0.79,-0.07,-202,164,-14,58,298,586,-123.0603349,-22.63786706,-24.9474825,5,-0.06,-0.06,0.03,-10,-42,-11,-582,233,-37,116,-14.2,109,43,-0.26,1.89,-0.18,82,330,-251,-270,716,470
"B",1.49,6.01,-92.8,3,-0.05,0,0,-15,1,22,0,609,-307,65.6,-1.03,83.8,27,1.96,-0.71,-0.1,-211,155,-11,10,298,597,-131.0503741,-25.86639632,-2.842484873,4,-0.05,-0.08,0,-9,-34,-1,-586,234,-17,116,-16.3,108,39,-0.13,1.88,-0.11,104,289,-233,-250,718,465
"B",1.51,5.91,-92.8,3,0,0,0,-16,5,22,3,608,-293,65.9,2.29,87.7,26,1.88,-0.66,0.13,-214,141,-20,-57,311,597,-94.88440309,-34.54740231,49.39413689,2,-0.05,-0.02,0.11,-5,-12,7,-583,233,-18,118,-20.1,107,39,0.1,1.41,0.62,115,285,-223,-211,710,443
"B",1.55,5.9,-92.8,3,0,0.02,0,-17,5,21,4,605,-309,66.2,3.88,89.6,27,1.83,-0.67,0.21,-217,143,-22,-77,322,577,-37.37921748,-18.36040103,115.0261992,1,-0.03,0.06,0.21,-2,-4,10,-582,224,-28,118,-21.6,106,43,0.14,1.11,0.61,87,336,-239,-184,701,422
"B",1.56,5.94,-92.7,3,0.02,0,-0.02,-17,5,20,-2,600,-309,67.3,7.05,93.2,29,1.67,-0.71,0.3,-254,134,-27,-151,324,566,-77.72677238,-32.44508724,69.13486099,2,-0.03,0.21,0.34,-5,-11,10,-581,241,-31,120,-24,105,42,-0.03,1,0.1,70,329,-229,-167,695,412
"B",1.5,5.91,-92.7,3,0,0,-0.03,-19,4,23,9,607,-305,69.1,11,97.9,30,1.3,-0.61,0.26,-255,137,-51,-221,347,555,-143.4215139,-13.2478812,3.302891426,3,0.02,0.21,0.28,-4,-30,1,-572,247,-28,120,-25.7,104,39,-0.26,0.45,-0.25,112,297,-218,-143,695,413
"B",1.4,5.87,-92.7,3,-0.02,0,-0.05,-15,5,23,-1,601,-309,70.8,14.6,102,31,1.2,-0.56,0.18,-263,124,-73,-292,356,532,-87.32277888,13.98015493,67.77728731,1,0.08,0.27,0.25,2,-11,9,-579,261,-42,120,-26.4,104,38,0.18,0.02,0.15,128,273,-220,-134,690,408
"B",1.38,5.83,-92.7,3,-0.02,0,-0.05,-14,4,24,-3,605,-297,71.3,15.6,104,31,1.14,-0.5,0.08,-269,127,-77,-314,351,523,96.87234065,13.77962246,58.16965592,1,0.02,0.34,0.31,2,12,8,-561,267,-47,120,-26.6,105,39,0.31,-0.06,0.23,117,279,-231,-135,690,404
"B",1.32,5.79,-92.7,3,0.02,0,-0.05,-15,4,24,3,604,-315,71.9,17.3,106,32,0.88,-0.37,-0.03,-275,124,-88,-344,354,513,123.4668943,-5.90367291,33.04972702,3,-0.03,0.51,0.41,-2,32,11,-558,277,-47,120,-26.6,106,40,0.19,-0.18,0.1,108,286,-243,-136,694,402
"B",1.19,6.02,-92.8,3,0.1,0,0.02,-16,4,28,5,610,-310,71.5,18.8,110,31,-0.22,0.11,-0.33,-271,132,-52,-388,345,513,131.0801699,-15.99767758,20.31688581,10,-0.21,1.56,0.36,-15,91,19,-502,377,-54,119,-24.9,108,37,-0.08,-0.13,-0.11,131,247,-237,-157,703,424
"B",1.33,6.42,-92.7,3,0.03,0,0,-18,5,28,5,604,-304,68.9,12.9,104,31,-1.69,0.56,0.08,-268,144,-25,-276,348,540,134.8051252,-1.161091227,22.24320189,9,-0.43,2.09,0.33,-1,84,19,-376,490,-40,118,-24.3,108,37,-0.18,0.03,-0.15,131,250,-235,-160,702,437
"B",1.36,6.47,-92.7,3,0.03,0,-0.03,-16,6,25,7,606,-298,67.9,9.32,100,31,-2.02,0.79,-0.25,-264,152,-7,-215,344,563,126.9568037,11.04133744,27.90816205,11,-0.48,1.99,0.25,12,104,30,-335,523,-44,118,-24.3,108,38,-0.1,0.06,-0.1,136,249,-235,-159,708,439
"B",1.38,6.37,-92.8,3,0.02,0,0,-14,4,20,1,607,-306,61.7,-10.1,83.4,26,-3.15,1.04,-0.41,-208,138,23,158,216,593,112.1660237,43.73778005,9.559693465,17,-0.21,1.78,0.23,71,151,16,-154,605,-51,117,-24.4,108,37,-0.08,0.08,-0.16,140,246,-232,-159,708,450
"C",123,24.7,-0.78,19,-0.35,-0.03,-0.36,-46,74,-169,8,590,-372,101,0.07,-31.3,44,2.09,-2.1,0.49,389,-131,-147,640,-215,-314,-14.13251343,17.69915784,134.3362403,9,0.96,0.35,-1.1,15,-12,83,542,-509,-86,136,13.9,93.8,42,-0.39,2.2,0.82,147,351,-144,-359,806,841
