"classe","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"C",121,24.5,-4.55,19,-0.34,-0.03,-0.41,-37,67,-170,10,592,-360,108,-46.3,65.2,31,1.54,-0.74,0.1,289,-6,81,559,207,370,0,37.4333616,119.6462711,9,0.34,-0.13,0.05,33,0,84,524,-524,-66,139,-0.58,97.4,37,0.16,-0.67,-0.25,81,298,-188,-275,782,623
"C",122,24.4,-4.27,19,-0.35,-0.03,-0.38,-40,69,-169,21,591,-352,97.7,-44.7,78.6,26,1.91,-0.67,0.05,228,2,117,435,244,463,-20.69519799,19.69642853,128.3088343,10,0.43,0.1,-0.15,20,-21,98,524,-523,-60,138,2.87,103,39,0.29,-1.28,-0.23,43,331,-178,-340,783,642
"C",122,24.3,-4.16,19,-0.39,-0.03,-0.38,-41,71,-169,19,583,-365,92.8,-43.1,85.7,25,2.2,-0.83,0.25,196,1,140,363,257,504,-14.6422128,11.69862486,138.2849261,10,0.58,0.16,-0.26,12,-15,101,516,-526,-55,137,4.81,106,36,0.32,-1.48,-0.46,32,317,-161,-366,775,651
"C",122,24.4,-4.31,19,-0.47,-0.02,-0.41,-40,71,-169,18,583,-363,81.1,-35.5,105,21,2.06,-0.83,0.1,110,28,171,114,303,573,7.547132287,45.74110601,110.6250147,9,0.34,-0.32,0.13,41,7,83,525,-520,-52,137,13.5,119,36,0.59,-2.18,-0.39,-1,317,-158,-519,735,670
"C",122,24.5,-4.36,19,-0.47,-0.02,-0.41,-41,70,-173,21,578,-354,79.5,-34.1,108,20,2.04,-0.83,0,85,26,180,99,310,584,-10.85189399,41.23161728,114.2732083,9,0.34,-0.32,0.08,37,-10,84,521,-524,-49,137,15,121,36,0.66,-2.22,-0.3,-16,312,-162,-527,720,670
"C",122,24.5,-4.39,19,-0.48,-0.02,-0.41,-42,72,-170,25,586,-380,78.1,-32.7,110,17,1.89,-0.77,-0.03,70,12,148,41,310,600,-14.19189255,24.49148605,128.6259718,10,0.39,-0.29,0.05,24,-14,95,526,-520,-53,138,16.6,124,37,0.66,-2.36,-0.23,-31,320,-173,-562,707,664
"C",122,24.8,-4.87,19,-0.55,-0.02,-0.43,-38,69,-174,18,579,-379,75.2,-28.2,116,17,1.75,-0.83,0.25,90,7,138,-40,318,589,-20.53412474,14.32199938,131.9259007,10,0.43,-0.06,-0.07,14,-20,95,528,-513,-33,140,21.6,133,35,0.55,-2.46,-0.36,-67,292,-175,-626,627,643
"C",122,24.8,-5.04,19,-0.55,-0.02,-0.43,-38,70,-170,17,584,-381,74.7,-26.8,118,15,1.7,-0.85,0.31,77,9,129,-87,325,576,-8.718998843,19.47386503,135.6970209,11,0.47,-0.05,-0.15,20,-9,101,526,-517,-47,140,23.3,135,35,0.42,-2.5,-0.38,-95,282,-177,-632,613,630
"C",122,24.9,-5.44,19,-0.55,0,-0.44,-38,71,-171,15,582,-361,73.9,-23.9,122,14,1.43,-0.75,0.31,45,13,125,-135,339,574,-14.5459831,22.9791508,129.7420634,10,0.51,-0.05,-0.2,22,-14,93,524,-514,-33,142,26.8,141,35,0.31,-2.31,-0.52,-78,283,-177,-665,537,622
"C",122,25,-5.68,20,-0.55,-0.02,-0.46,-35,71,-175,17,582,-376,73.4,-20.9,125,11,1.33,-0.75,0.31,32,11,105,-187,355,581,-10.06278689,20.22931623,134.4231774,10,0.55,0,-0.26,20,-10,97,519,-516,-38,143,30.5,146,34,0.26,-2.52,-0.52,-114,257,-174,-694,479,611
"C",121,25.1,-6.1,19,-0.51,-0.03,-0.48,-33,72,-172,17,585,-376,73.2,-17,129,10,1.19,-0.72,0.31,25,15,92,-275,352,552,-1.012497089,27.68942715,129.3707196,10,0.55,0,-0.36,27,-1,95,520,-527,-40,147,35.6,156,29,0.37,-2.55,-0.44,-126,194,-169,-708,359,589
"C",121,25.1,-6.18,19,-0.5,-0.03,-0.48,-33,69,-172,14,595,-363,73.2,-15.8,130,9,1.11,-0.67,0.3,17,12,84,-304,349,533,8.012975804,30.48657686,125.4914908,10,0.53,-0.03,-0.34,30,8,95,520,-518,-43,149,37,159,29,0.4,-2.46,-0.34,-147,177,-169,-711,318,571
"C",121,25,-6.15,19,-0.42,-0.03,-0.46,-32,70,-168,9,576,-358,73.1,-12.6,133,7,0.82,-0.55,0.15,1,13,72,-354,348,505,9.418559352,36.32204513,119.4452105,10,0.51,-0.21,-0.36,34,9,89,520,-520,-43,156,39.8,169,27,0.5,-2.52,-0.13,-147,128,-183,-696,205,525
"C",121,25,-5.72,19,-0.47,-0.03,-0.46,-37,70,-172,9,581,-373,69.3,-7.21,137,5,-0.29,-0.24,0.15,2,-4,51,-425,332,483,-4.768036252,23.08232655,133.4924129,11,0.43,-0.16,-0.21,24,-5,102,535,-502,-35,164,48.9,178,26,0.1,0.61,0.15,-184,31,-172,-673,87,493
"C",121,25,-5.82,19,-0.47,-0.03,-0.44,-38,68,-172,10,586,-374,68.4,-7.13,137,6,-0.5,-0.16,0.16,2,-1,54,-417,335,478,1.067419661,28.12157443,128.9366993,10,0.5,-0.14,-0.26,26,1,90,542,-503,-33,162,48.4,175,26,0.08,1.04,0.21,-172,86,-167,-686,126,508
"C",122,25,-5.85,19,-0.43,-0.03,-0.43,-37,71,-171,13,586,-377,67.8,-7.56,136,6,-0.72,-0.02,0.1,2,3,54,-410,338,485,-2,24.7,132.3,10,0.47,-0.11,-0.23,25,-2,99,535,-491,-26,160,47.6,171,28,0.08,0.83,0.16,-198,67,-175,-684,152,511
"C",122,25,-5.85,19,-0.42,-0.03,-0.44,-39,71,-173,21,585,-359,67.2,-9.9,132,7,-1.2,0.21,-0.11,5,9,72,-352,342,524,-8.08632182,23.43681688,132.2373671,10,0.42,-0.06,-0.26,23,-8,96,538,-504,-46,153,45.4,160,28,-0.13,1.25,0,-174,101,-182,-703,236,552
"C",122,24.9,-5.76,20,-0.4,-0.03,-0.44,-40,71,-176,16,585,-370,67.3,-10.8,131,9,-1.3,0.26,-0.08,6,9,85,-344,337,523,-6.788234341,19.50347571,136.3997399,11,0.45,-0.06,-0.34,20,-7,101,543,-491,-38,151,44.9,156,30,-0.39,1.7,-0.03,-207,88,-183,-705,292,568
"C",122,24.9,-5.69,19,-0.43,-0.03,-0.46,-41,70,-173,16,586,-363,67.7,-12.8,128,10,-1.56,0.34,-0.02,13,23,96,-305,347,538,3.048711306,29.91029551,127.0047414,10,0.4,-0.1,-0.34,29,3,94,546,-501,-48,145,42.3,147,25,-0.21,2.46,0.03,-69,180,-148,-718,353,612
"C",122,25,-5.66,20,-0.45,-0.03,-0.44,-44,69,-175,24,586,-354,68.6,-15.4,125,12,-1.86,0.42,0.05,31,15,115,-258,343,551,0,24.2447023,132.8349304,10,0.39,-0.08,-0.36,23,0,93,539,-505,-42,143,40.2,142,30,-0.26,1.98,0.46,-176,170,-171,-708,427,642
"C",122,25.2,-5.87,20,-0.48,-0.02,-0.44,-37,72,-174,8,588,-371,72.7,-23.3,114,15,-2.3,0.75,-0.11,47,34,133,-82,333,579,5.332241576,28.08216276,128.4685405,10,0.26,-0.18,-0.26,26,5,90,541,-498,-56,135,30.9,124,31,-0.29,2.68,0.23,-46,260,-153,-658,597,680
"C",122,25.2,-5.9,20,-0.48,-0.03,-0.46,-38,71,-174,8,581,-369,73.6,-25.2,111,16,-2.36,0.79,-0.21,59,35,145,-29,320,579,2.340395537,28.46502853,128.513169,9,0.22,-0.19,-0.28,24,2,82,538,-500,-52,134,29.1,122,31,-0.18,2.14,0.31,-35,262,-155,-649,616,692
"C",122,25.2,-6.06,19,-0.45,-0.02,-0.48,-36,72,-172,14,587,-373,80.5,-33.1,95.9,20,-2.42,0.67,0.08,131,17,142,180,282,567,2.256947298,35.73545474,121.2665397,9,0.26,-0.05,-0.2,31,2,83,540,-491,-63,130,18.9,107,36,-0.48,2.38,0.33,-19,320,-147,-525,737,717
"C",122,25.2,-6.09,19,-0.45,-0.02,-0.48,-36,70,-174,11,580,-371,82.4,-34.3,92.7,19,-2.34,0.64,0.11,125,20,131,221,277,560,5.408436626,34.17746419,122.4420467,9,0.29,-0.02,-0.23,31,5,87,538,-501,-63,130,17.1,105,36,-0.42,2.3,0.41,12,322,-139,-510,746,723
"C",121,25.1,-6.12,19,-0.42,-0.03,-0.48,-37,73,-170,11,577,-367,88.7,-37.3,81.6,22,-2.39,0.59,0.02,162,11,138,347,252,514,5.931126827,27.61690763,128.8001425,9,0.45,-0.03,-0.46,23,5,81,544,-503,-62,130,11.7,99.6,39,0,1.75,0.44,37,356,-147,-442,775,701
"C",122,24.4,-5.58,19,-0.35,-0.02,-0.46,-40,70,-170,19,584,-367,104,-38.7,55.7,29,-2.02,0.43,-0.16,264,7,111,547,192,405,9.272833986,33.70433531,122.0243535,8,0.53,-0.14,-0.34,25,7,71,540,-505,-75,131,4.18,92.4,32,-0.27,1.4,-0.03,71,249,-180,-327,790,686
"C",122,24.4,-5.46,19,-0.4,-0.05,-0.46,-43,71,-172,18,577,-355,107,-38.3,49.7,31,-1.75,0.34,-0.33,292,-12,91,580,168,365,12.7,41.4,113.6,9,0.51,-0.14,-0.25,35,11,79,549,-502,-82,131,1.95,90,37,-0.19,1.49,0.23,124,281,-184,-290,793,676
"C",122,24.5,-5.4,19,-0.42,-0.05,-0.46,-40,70,-171,18,586,-375,108,-38,46.9,33,-1.64,0.27,-0.3,315,-25,60,597,160,338,11.16459259,34.08012725,121.0744847,9,0.55,-0.13,-0.25,30,10,84,539,-491,-75,132,0.71,89.1,38,0.02,1.32,0.3,140,297,-178,-268,785,669
"C",122,24.6,-5.39,19,-0.45,-0.06,-0.48,-39,71,-172,16,587,-372,111,-36.6,40.9,34,-1.06,-0.05,-0.02,330,-32,36,632,153,317,7.334106569,36.38863282,119.8909924,10,0.56,-0.05,-0.23,34,7,89,545,-494,-76,133,-1.93,88.6,38,0.35,0.63,0.41,111,305,-183,-230,768,629
"C",122,24.8,-5.42,18,-0.45,-0.05,-0.46,-35,70,-163,13,590,-368,113,-34.3,37.6,35,-0.26,-0.31,0.13,338,-33,39,641,141,296,16.71189141,42.88830145,110.6392553,10,0.58,-0.03,-0.52,40,16,86,543,-500,-72,135,-3.22,89.5,36,0.08,0.11,0.02,75,289,-185,-214,767,618
"C",121,24.8,-5.39,19,-0.4,-0.03,-0.43,-34,70,-170,12,585,-368,112,-33,38.6,34,0.32,-0.5,0.13,322,-13,68,626,147,306,10.77713925,47.14228934,108.5219759,9,0.66,-0.05,-0.33,38,9,74,538,-500,-70,134,-2.96,89.8,36,-0.08,-0.02,-0.08,104,278,-184,-213,753,619
"C",122,24.7,-5.35,19,-0.39,-0.03,-0.44,-37,72,-170,12,589,-369,112,-32.6,39.5,33,0.5,-0.56,0.11,314,-10,71,622,152,312,6.74882373,39.21143028,117.2283854,9,0.53,-0.02,-0.21,34,6,82,536,-501,-67,134,-2.76,90.1,36,-0.02,-0.1,-0.11,106,283,-181,-213,770,631
"C",122,24.7,-5.28,19,-0.4,-0.03,-0.44,-39,71,-167,13,582,-379,111,-31.7,41.7,32,0.71,-0.59,0.02,308,0,77,603,165,334,-15.313581,6.105311838,140.5759716,10,0.64,0.02,-0.31,6,-15,97,536,-502,-67,134,-2.25,91.3,36,0.19,-0.39,-0.13,109,282,-176,-219,766,630
"C",122,24.7,-5.3,19,-0.42,-0.03,-0.43,-39,71,-167,17,576,-374,108,-29.5,47.5,32,1.03,-0.88,0.36,301,4,100,540,190,391,-22.6600671,15.03433318,129.7387292,10,0.61,0,-0.25,14,-21,90,537,-505,-58,134,0.08,96.4,38,0.5,-1.33,0,88,316,-178,-273,777,648
"C",122,24.7,-5.35,19,-0.42,-0.03,-0.44,-41,70,-166,22,585,-363,108,-28.8,49.4,31,1.06,-0.9,0.41,288,3,100,531,208,406,-14.16102282,16.54136085,135.218887,9,0.59,0.03,-0.41,14,-12,83,531,-516,-58,134,1.08,98.2,37,0.47,-1.36,-0.02,54,308,-178,-286,774,635
"C",122,24.7,-5.32,19,-0.4,-0.03,-0.43,-38,71,-168,9,583,-351,107,-27.4,53.1,30,1.22,-0.9,0.54,271,14,125,481,238,418,-1.981979847,24.01229088,132.9824637,10,0.59,0.02,-0.39,24,-2,98,525,-520,-64,134,3.2,102,39,0.37,-1.51,-0.34,39,336,-171,-322,780,644
"C",122,24.4,-4.73,20,-0.42,-0.02,-0.46,-45,70,-175,24,585,-374,99.8,-22.5,70.4,24,1.61,-0.9,0.21,192,16,128,293,285,524,-17.96550242,30.97540402,120.965894,10,0.24,-0.14,0.31,29,-17,89,525,-513,-51,133,16.5,120,36,0.64,-2.34,-0.33,2,314,-165,-521,729,672
"C",122,24.5,-4.94,19,-0.48,0,-0.44,-42,68,-169,20,578,-369,98.7,-18.7,80.1,21,1.69,-1.08,0.59,137,29,148,137,336,571,-28.50034671,8.444857281,127.2867956,11,0.55,0.14,-0.21,9,-30,102,530,-517,-51,136,24.1,130,37,0.43,-2.62,-0.48,-63,314,-176,-620,642,647
"C",122,24.7,-5.12,20,-0.5,-0.02,-0.43,-41,67,-179,13,580,-379,97.7,-15.5,87.7,16,1.62,-1,0.18,83,45,126,23,362,556,-5.149261706,24.96402228,131.5678061,10,0.58,0.24,-0.36,24,-5,94,517,-526,-40,139,30.7,139,36,0.35,-2.83,-0.31,-70,293,-175,-667,549,631
"C",122,24.8,-5.33,20,-0.53,0,-0.41,-39,72,-175,18,589,-370,96.6,-13.7,92.3,17,1.56,-0.87,0.02,81,36,144,-30,355,568,24.38918235,37.58370272,111.5907012,11,0.51,0.02,-0.23,38,25,93,516,-529,-45,142,34.8,146,34,0.34,-2.73,-0.38,-118,254,-181,-691,491,616
"C",121,25.2,-6.81,19,-0.47,-0.03,-0.46,-34,72,-173,10,584,-373,93.9,-3.48,114,6,0.82,-0.66,0.28,8,6,60,-342,354,507,9.42682224,33.01880844,122.6421362,10,0.47,-0.13,-0.3,31,9,90,529,-514,-29,179,49.2,-167,23,-0.11,-0.16,0.13,-126,-36,-181,-644,17,465
"C",121,25.3,-6.74,19,-0.45,-0.05,-0.44,-33,69,-170,12,585,-370,93.1,-1.35,118,5,0.66,-0.61,0.16,-1,5,49,-376,361,478,6.251020685,35.07287414,121.4062938,10,0.4,-0.24,-0.31,33,6,90,526,-516,-32,177,51.5,-172,23,0.08,1.12,0.31,-154,36,-165,-667,71,491
"C",121,25.2,-6.69,19,-0.42,-0.05,-0.44,-33,71,-170,11,584,-371,92.4,-0.64,119,4,0.63,-0.56,0.11,-6,2,41,-390,359,471,4.036562274,28.63811636,128.1424162,10,0.4,-0.22,-0.23,28,4,95,532,-513,-37,176,51.9,-174,24,0.21,0.96,0.36,-159,62,-166,-675,78,498
"C",121,25.2,-6.6,19,-0.4,-0.05,-0.43,-37,70,-170,7,582,-370,89.8,1.19,121,5,0.27,-0.45,0.08,0,5,48,-412,350,458,-17.00668323,21.31710914,129.6437977,10,0.45,-0.21,-0.25,20,-16,91,540,-508,-32,170,51.4,177,29,0.13,1.4,0.13,-201,109,-165,-689,136,516
"C",122,25.1,-6.49,20,-0.45,-0.03,-0.46,-37,70,-174,7,585,-371,86.7,2.99,122,4,-0.19,-0.24,0.2,2,8,43,-431,353,456,-14.07024008,19.14919913,133.2126144,10,0.53,-0.06,-0.34,19,-14,97,535,-504,-33,158,50.1,160,24,-0.13,1.86,0.11,-143,106,-158,-706,257,574
"C",122,25.1,-6.33,19,-0.42,-0.03,-0.43,-38,71,-171,14,584,-374,83.6,3.31,121,5,-0.48,-0.05,0.02,-1,4,44,-425,344,455,-2.99401802,25.21269509,131.6820781,10,0.58,-0.06,-0.39,25,-3,97,535,-501,-36,150,47,148,27,0.16,2.47,0.07,-136,155,-173,-713,356,599
"C",122,25,-6.16,20,-0.42,-0.03,-0.44,-43,74,-176,11,582,-376,79,1.69,118,7,-1.12,0.24,-0.15,-9,7,70,-378,357,487,-1.109354882,33.92708971,123.1329412,9,0.45,-0.16,-0.41,30,-1,85,535,-509,-35,140,37.5,130,31,0.08,2.55,0,-71,241,-168,-672,535,620
"C",122,25.1,-6.15,20,-0.43,-0.05,-0.46,-42,71,-177,7,582,-368,78.7,0.99,116,8,-1.33,0.35,-0.13,-8,14,76,-355,358,501,3.069063837,31.18902154,125.7297639,10,0.39,-0.16,-0.38,30,3,93,535,-507,-43,138,35.6,127,32,0,2.38,0.13,-103,241,-168,-672,557,623
"C",122,25.1,-6.13,20,-0.45,-0.03,-0.44,-39,68,-177,16,585,-370,78.5,0.12,115,8,-1.57,0.42,-0.11,0,19,80,-341,357,509,2.950407464,26.87205779,130.0380683,10,0.32,-0.16,-0.3,27,3,98,534,-505,-46,136,33.3,124,35,-0.11,2.75,0.18,-99,278,-175,-651,593,632
"C",122,25.1,-6.08,19,-0.43,-0.05,-0.44,-40,68,-173,7,583,-365,78.3,-0.8,113,11,-1.77,0.45,-0.07,14,27,100,-311,357,520,-0.997525879,32.48883594,124.5743538,10,0.29,-0.18,-0.2,32,-1,95,534,-512,-48,135,31.1,121,36,-0.06,2.65,0.15,-64,304,-175,-627,626,646
"C",122,25.2,-5.93,20,-0.45,-0.03,-0.48,-35,72,-175,10,582,-374,79.5,-7.06,103,15,-2.36,0.77,0.11,41,55,129,-131,367,557,-10.29692165,23.86703906,131.006278,10,0.32,-0.13,-0.25,23,-10,94,541,-499,-50,132,20.1,109,38,0.21,1.8,0.23,-48,319,-193,-530,726,630
"C",122,25.1,-5.92,19,-0.43,-0.03,-0.48,-34,71,-171,12,583,-367,79.9,-8.66,100,16,-2.41,0.85,0,47,58,136,-107,365,560,-1.141559454,32.53386664,124.5242591,9,0.32,-0.16,-0.33,28,-1,83,546,-509,-54,132,18.2,107,37,0.02,2.01,0.11,-64,292,-198,-503,725,627
"C",122,25.1,-5.77,19,-0.4,-0.03,-0.46,-38,69,-170,15,584,-371,80.3,-11.9,94.9,16,-2.57,1,-0.23,59,47,137,-25,349,564,15.91799975,45.73363215,108.2470388,9,0.22,-0.24,-0.34,39,14,78,543,-493,-53,131,14.1,103,37,-0.13,2.2,0.05,8,319,-179,-469,757,628
"C",122,25,-5.64,19,-0.39,-0.03,-0.48,-37,70,-169,8,579,-368,80.9,-15.5,89,17,-2.68,1.01,-0.34,87,41,140,71,330,568,6.598193217,28.97517014,127.3199636,9,0.1,-0.18,-0.03,26,6,87,548,-491,-68,130,11,100,38,-0.08,1.73,0.03,14,320,-183,-413,766,636
"C",122,24.9,-5.49,19,-0.39,-0.03,-0.46,-39,69,-173,7,584,-371,82.1,-18.9,82.5,18,-2.75,0.93,-0.26,111,27,140,185,294,565,-3.314765494,23.41241248,133.425014,9,0.19,0.05,-0.02,21,-3,88,543,-501,-69,130,7.73,97.4,38,-0.1,1.73,-0.03,44,319,-183,-368,778,652
"C",122,24.9,-5.33,19,-0.39,-0.03,-0.46,-38,72,-172,19,588,-364,84.1,-21.8,75.6,20,-2.76,0.83,-0.07,133,25,142,261,276,539,-1.103597707,18.87261358,138.1740018,9,0.32,0.1,-0.25,17,-1,89,538,-501,-59,129,5.07,95,35,-0.14,1.54,-0.02,59,294,-173,-335,778,639
"C",122,24.8,-5.12,19,-0.37,-0.05,-0.46,-40,70,-170,12,585,-368,87.1,-24.3,68,22,-2.78,0.77,0.07,169,20,134,351,262,504,7.113685993,27.59502558,128.5356319,9,0.45,0,-0.52,23,6,81,538,-504,-63,129,2.48,92.7,36,-0.13,1.53,0,81,299,-176,-303,779,650
"C",122,24.8,-4.83,19,-0.42,-0.03,-0.44,-40,70,-169,16,589,-359,95.7,-29.4,45.4,29,-2.62,0.79,-0.31,262,-1,117,569,163,374,20.78148168,39.88634412,111.5449412,8,0.56,-0.27,-0.36,32,17,74,543,-501,-79,130,-3.24,89.6,35,0.27,0.63,0.21,101,274,-188,-231,763,617
"C",122,24.8,-4.78,19,-0.42,-0.02,-0.44,-41,71,-170,8,585,-365,97.4,-29.9,41.2,29,-2.65,0.74,-0.21,272,-24,82,586,162,356,12.93199631,35.56411841,119.0381427,8,0.53,-0.27,-0.31,27,10,72,550,-505,-65,131,-3.95,89.5,35,0.24,0.63,0.26,78,271,-188,-214,758,598
"C",122,24.9,-4.78,19,-0.45,-0.03,-0.46,-42,69,-171,10,588,-368,101,-30.1,33.6,32,-2.54,0.48,0.28,308,-33,44,631,140,302,9.502536071,37.65015915,118.1308197,9,0.45,-0.27,-0.26,31,8,78,551,-500,-70,131,-4.92,89.4,37,0.13,0.39,0.13,98,296,-192,-205,756,596
"C",122,25,-4.96,19,-0.43,-0.03,-0.44,-37,71,-167,7,587,-365,110,-27.7,22.6,36,-0.9,-0.16,0.44,347,-31,-4,692,130,198,-8.823964715,17.71758746,137.244434,9,0.51,-0.03,-0.26,16,-8,89,554,-486,-74,132,-4.83,90.5,36,0,-0.22,-0.07,100,282,-186,-196,759,601
"C",122,24.9,-4.79,19,-0.42,-0.03,-0.43,-38,71,-170,16,581,-370,101,-19.4,39.2,30,1.62,-1,-0.15,284,13,79,552,213,367,14.16990571,49.01419756,105.7009544,9,0.5,-0.08,-0.21,40,12,74,529,-504,-77,130,8.51,107,39,0.27,-1.83,-0.49,33,341,-176,-397,774,636
"C",122,24.9,-4.79,19,-0.42,-0.03,-0.43,-37,69,-170,11,582,-359,101,-18.6,41.3,30,1.57,-0.96,-0.16,280,8,77,527,224,393,9.036237559,29.50331504,126.1432842,10,0.5,-0.1,-0.07,29,9,95,540,-515,-70,130,10.3,109,37,0.32,-1.89,-0.59,32,322,-163,-410,773,644
"C",122,24.8,-4.74,19,-0.4,-0.03,-0.41,-36,68,-170,15,592,-350,99.6,-17.7,43.8,31,1.64,-1.01,-0.03,288,-12,107,515,226,402,2.333217779,33.27261265,123.7189622,9,0.45,-0.05,-0.05,28,2,81,539,-508,-59,130,12,111,37,0.39,-1.96,-0.56,38,323,-161,-440,768,653
"C",122,24.6,-4.33,20,-0.43,-0.02,-0.44,-43,71,-174,14,580,-359,98.9,-8.85,62.2,20,1.94,-1.38,0.26,145,44,126,261,335,519,7.97268473,14.98901574,140.0737705,10,0.53,-0.14,-0.18,15,8,99,537,-508,-45,133,25.3,129,35,0.42,-2.39,-0.46,-43,293,-181,-604,644,627
"C",122,24.7,-4.54,20,-0.47,-0.02,-0.46,-38,71,-178,12,587,-375,98.3,1.16,84.6,14,1.57,-0.96,0.23,70,51,110,-53,376,542,0,29.84989316,127.2297395,10,0.5,-0.06,-0.13,28,0,91,536,-516,-39,143,41.3,151,30,0.26,-1.81,-0.49,-117,208,-177,-705,389,573
"C",122,24.7,-4.56,20,-0.47,-0.03,-0.46,-38,70,-178,11,587,-363,98.4,1.99,86.7,15,1.51,-0.93,0.16,65,54,121,-73,377,546,4.18563383,30.82271915,125.9553425,10,0.51,-0.06,-0.15,29,4,91,532,-506,-40,145,42.7,154,26,0.37,-2.09,-0.3,-136,151,-158,-706,356,559
"C",122,24.8,-4.62,19,-0.5,-0.03,-0.44,-40,69,-173,10,581,-372,98.5,3.52,90.8,13,1.38,-0.8,-0.07,45,37,112,-139,381,553,3.087210716,35.73878224,121.1957291,10,0.47,-0.14,-0.2,34,3,91,533,-504,-34,150,44.8,160,27,0.48,-1.85,0.02,-152,132,-174,-710,288,532
"C",122,25,-5.05,20,-0.55,-0.02,-0.49,-41,74,-177,10,587,-362,97.8,5.82,98.4,11,1.14,-0.58,-0.16,37,19,96,-243,371,541,12.3287177,28.03520363,126.3176506,10,0.37,-0.14,-0.1,27,12,93,535,-508,-36,158,46.8,170,28,0.19,-1,0.03,-183,73,-194,-700,199,487
"C",122,25.1,-5.32,20,-0.58,-0.02,-0.49,-37,70,-176,20,587,-372,98,6.85,102,8,1.04,-0.56,0.08,26,10,70,-275,374,526,-5.214373268,24.21108965,132.2913221,10,0.43,-0.18,-0.11,23,-5,93,534,-503,-37,160,47.6,172,26,0.05,-0.74,0.03,-165,55,-184,-693,173,479
"C",121,25.4,-5.97,18,-0.55,-0.03,-0.49,-32,64,-166,10,580,-362,99.3,10.3,109,5,0.72,-0.72,0.38,-9,4,51,-360,371,480,2.2,28.7,128.3,9,0.5,-0.05,-0.31,26,2,88,537,-503,-23,159,49.4,169,26,-0.05,0.39,0.05,-174,64,-176,-695,179,491
"C",121,25.5,-6.12,19,-0.5,-0.03,-0.46,-33,70,-165,3,591,-357,99.1,11.9,111,5,0.55,-0.66,0.31,-8,1,45,-384,366,460,8.408188642,28.73815279,127.0689448,10,0.47,-0.13,-0.28,27,8,91,542,-505,-38,157,49,166,26,-0.03,0.93,0.1,-156,104,-170,-693,209,503
"C",121,25.5,-6.14,19,-0.47,-0.05,-0.48,-37,70,-171,8,592,-366,96.5,13.9,113,4,0.26,-0.48,0.08,-3,2,43,-419,360,450,17.80955263,29.2010047,122.5983789,9,0.43,-0.19,-0.33,26,16,85,535,-496,-34,154,47.9,160,30,-0.03,1.03,0.26,-198,133,-178,-702,252,524
"C",121,25.5,-6.03,19,-0.42,-0.05,-0.46,-40,70,-169,3,580,-369,88.5,16.3,113,4,-0.14,-0.24,-0.03,-2,6,39,-438,345,442,2.005253975,27.41109075,129.5914953,10,0.48,-0.19,-0.23,27,2,96,544,-494,-39,142,44.9,142,27,-0.45,1.78,-0.15,-156,158,-152,-705,420,631
"C",121,25.5,-6.05,19,-0.42,-0.03,-0.44,-38,72,-169,4,590,-360,87.1,16.5,113,4,-0.19,-0.21,0.02,-2,4,36,-442,351,442,2.064967146,28.24930572,128.7507956,10,0.48,-0.14,-0.23,27,2,93,547,-490,-35,140,43.7,139,24,-0.26,1.81,0.1,-97,167,-140,-705,438,641
"C",121,25.4,-5.95,19,-0.4,-0.05,-0.46,-39,71,-172,11,584,-361,82.5,16.9,111,4,-0.63,-0.08,0.13,-7,4,42,-429,353,451,2.998501205,20.12253711,136.7288344,10,0.58,-0.05,-0.31,20,3,98,550,-495,-38,137,39.2,131,31,0.13,2.2,0.28,-103,231,-170,-689,510,650
"C",121,25.4,-5.86,19,-0.42,-0.02,-0.44,-41,69,-171,2,585,-365,80,16.5,109,5,-0.79,0.06,0.1,-5,6,49,-413,352,457,0,32.49051181,124.5891209,10,0.55,-0.05,-0.28,32,0,95,543,-497,-30,135,35.6,126,30,0.1,1.64,0.31,-112,221,-166,-670,554,649
"C",121,25.4,-5.88,19,-0.43,-0.02,-0.43,-41,70,-169,-2,590,-364,78.9,16.2,108,6,-0.88,0.13,0.03,-3,9,57,-408,351,463,-1.953692743,25.67763308,131.324422,10,0.56,-0.03,-0.34,26,-2,99,544,-494,-34,134,34.1,124,33,-0.18,1.77,0.26,-129,241,-177,-659,591,657
"C",121,25.4,-5.9,19,-0.43,-0.02,-0.43,-39,71,-168,5,584,-373,78.1,15.7,107,6,-1,0.22,-0.08,-1,8,56,-389,351,470,-3.015418132,26.4365263,130.4634579,10,0.58,-0.03,-0.36,26,-3,96,545,-496,-29,132,32.3,121,33,-0.35,2.36,0.07,-75,271,-167,-644,622,666
