"Class","date","plant.stand","precip","temp","hail","crop.hist","area.dam","sever","seed.tmt","germ","plant.growth","leaves","leaf.halo","leaf.marg","leaf.size","leaf.shread","leaf.malf","leaf.mild","stem","lodging","stem.cankers","canker.lesion","fruiting.bodies","ext.decay","mycelium","int.discolor","sclerotia","fruit.pods","fruit.spots","seed","mold.growth","seed.discolor","seed.size","shriveling","roots"
"charcoal-rot","4","0","0","2","1","1","3","1","1","2","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","5","0","0","2","1","2","2","1","0","0","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","6","0","0","2","1","3","3","1","1","1","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","6","0","0","2","1","3","3","1","1","0","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","0","1","2","0","0","0","1","1","0","1","1","0","0","2","2","0","0","0","1","0","1","1","0","1","0","0","0","3","4","0","0","0","0","0","1"
"rhizoctonia-root-rot","0","1","2","0","0","3","1","2","0","2","1","0","0","2","2","0","0","0","1","0","1","1","0","1","0","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","0","1","2","0","0","2","1","1","1","1","1","0","0","2","2","0","0","0","1","0","1","1","0","1","0","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","2","1","2","0","0","0","1","1","0","1","1","0","0","2","2","0","0","0","1","0","1","1","0","1","0","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","1","1","2","0","0","2","1","1","0","1","1","0","0","2","2","0","0","0","1","0","1","1","0","1","0","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","2","1","2","0","0","3","1","2","0","1","1","0","0","2","2","0","0","0","1","0","1","1","0","1","0","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","2","1","2","0","0","2","1","1","0","2","1","0","0","2","2","0","0","0","1","0","1","1","0","1","1","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","4","0","2","0","1","0","1","2","0","2","1","1","0","2","2","0","0","0","1","1","1","1","0","1","1","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","0","1","2","0","0","1","1","1","1","1","1","0","0","2","2","0","0","0","1","0","1","1","0","1","1","0","0","3","4","0","0","0","0","0","0"
"rhizoctonia-root-rot","2","1","2","0","0","3","1","2","0","2","1","0","0","2","2","0","0","0","1","0","1","1","0","1","1","0","0","3","4","0","0","0","0","0","0"
"phytophthora-rot","2","1","1","0","0","3","1","2","0","2","1","1","0","2","2","0","0","0","1","0","1","2","0","0","0","0","0","3","4","0","0","0","0","0","0"
"phytophthora-rot","1","1","2","0","0","3","1","1","1","2","1","1","0","2","2","0","0","0","1","0","2","2","0","0","0","0","0","3","4","0","0","0","0","0","0"
"phytophthora-rot","2","1","2","1","1","3","1","2","1","2","1","1","0","2","2","0","0","0","1","0","2","2","0","1","0","0","0","3","4","0","0","0","0","0","0"
"phytophthora-rot","1","1","2","1","1","2","3","1","1","1","1","1","0","2","2","0","0","0","1","0","2","2","0","1","0","0","0","3","4","0","0","0","0","0","0"
"phytophthora-rot","3","1","1","1",NA,"2","1",NA,NA,NA,"1","1","0","2","2","0","0","0","1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"3","1",NA,NA,NA,"1","1","0","2","2","0","0","0","1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","0","1","2","2",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"1","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","1",NA,"0","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","4","1","1","2",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"1","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"1","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","4","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"1","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","1","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"1","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","4","1","1","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","4","1","1","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","2","1",NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","2",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","4","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","4","1","1","1",NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","1","1","2","2",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"2","2",NA,"2","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","2","2",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","2","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"phytophthora-rot","3","1","1","1",NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,"3","2",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"1"
"brown-stem-rot","3","0","0","0","1","1","0","2","0","0","1","1","2","0","1","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","4","0","1","0","1","2","2","1","1","1","1","0","0","2","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","3","0","0","0","1","3","2","2","0","1","1","1","2","0","1","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","1","1","3","0","1","0","0","1","1","2","0","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","6","0","0","1","1","2","1","1","1","1","1","1","2","0","1","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","4","0","1","0","1","3","2","2","0","2","1","0","0","2","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","2","0","2","3","1","0","2","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","1","0","1","0","1","1","0","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","4","0","0","1","0","3","2","1","0","1","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","1","0","2","3","1","0","2","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","1","0","2","2","1","1","1","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","3","1","1","0","0","2","0","2","0","2","1","0","0","2","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","5","1","1","1","0","2","3","2","0","0","1","0","0","2","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","4","1","0","0","0","2","2","2","0","1","1","1","2","0","1","0","0","0","1","0","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","5","1","1","0","0","3","3","1","1","2","1","0","0","2","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","4","1","1","0","0","3","1","1","1","0","1","0","0","2","2","0","0","0","1","0","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","6","1","1","1","0","3","3","1","1","1","1","0","0","2","2","0","0","0","1","1","0","3","0","0","0","1","0","0","4","0","0","0","0","0","0"
"brown-stem-rot","3","0","0","1","0","2","2","1","0","1","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","2","0","3","0","1","0","2","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","3","0","0","1","0","2","2","1","1","1","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","4","0","0","1","0","1","3","1","0","0","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","2","0","2","0","1","1","0","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","4","0","0","1","0","1","0","1","0","0","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"brown-stem-rot","5","0","0","2","0","3","2","1","1","1","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"powdery-mildew","1","0","0","0","1","0","0","0","0","0","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","2","0","1","1","1","1","1","1","1","1","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","3","0","2","0","1","2","2","0","0","2","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","4","0","0","1","1","3","3","1","0","0","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","5","0","1","0","1","0","0","0","0","1","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","4","0","1","0","1","2","2","0","1","0","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","3","1","0","1","0","3","3","1","1","2","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","4","1","1","0","0","0","0","0","2","0","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","2","1","1","0","0","0","0","0","0","1","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"powdery-mildew","5","1","0","1","0","3","3","1","0","1","0","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"downy-mildew","3","0","2","0","1","2","2","1","0","1","0","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","4","0","2","1","1","3","3","1","1","2","0","1","2","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","5","0","2","1","1","1","0","1","0","1","0","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","2","0","2","0","1","0","3","1","1","2","0","1","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","3","0","2","1","1","1","0","1","0","1","0","1","2","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","6","1","2","0","0","1","3","0","1","2","0","1","2","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","3","1","2","2","0","3","1","1","1","2","0","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","5","1","2","1","0","2","3","0","1","2","0","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","3","1","2","1","0","1","1","0","1","2","0","1","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"downy-mildew","5","1","2","0","0","3","3","0","1","2","0","1","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"brown-spot","1","1","2","1","0","3","2","1","0","2","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","1","1","1","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","1","0","2","3","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","5","0","2","1","0","2","3","2","1","1","0","1","2","0","1","0","0","0","1","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","3","3","1","1","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","1","0","2","3","1","2","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","1","1","1","1","2","2","1","1","2","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","1","2","2","1","1","1","0","2","1","0","1","2","0","1","0","0","0","1","0","3","1","0","0","0","0","0","1","2","0","0","0","0","0","0"
"brown-spot","0","0","1","1","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","2","0","1","1","0","1","1","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","1","1","0","2","2","1","2","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","2","0","3","3","0","0","1","1","1","2","0","1","0","0","0","1","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"brown-spot","4","0","1","1","0","1","0","1","1","2","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","1","2","0","0","0","0","0","0"
"brown-spot","0","0","2","2","0","2","1","1","2","1","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","1","1","0","3","2","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","2","0","1","3","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","0","0","1","1","0","2","0","0","2","2","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","1","2","2","1","3","1","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","1","0","1","1","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","1","2","1","0","3","3","1","0","2","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","4","0","2","1","0","2","1","1","0","0","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","5","0","2","1","0","3","2","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","1","2","1","0","2","3","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","3","3","1","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","1","0","2","3","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","1","1","1","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","2","3","1","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","1","0","3","3","1","0","1","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","1","2","1","0","2","1","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","3","2","1","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","1","0","2","3","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","4","1","2","1","0","3","1","1","0","2","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","5","0","2","1","0","1","2","1","0","0","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","1","0","2","3","1","0","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","0","2","1","0","2","1","1","0","0","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","4","0","2","1","0","3","3","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","5","1","2","1","0","3","3","1","0","2","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","1","0","1","1","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","1","0","1","1","1","0","0","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","3","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","1","0","2","1","0","1","3","1","0","0","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
